Data;(pył zawieszony PM2.5 [jednostka ug/m3]);(dwutlenek azotu [jednostka ug/m3]);(tlenek węgla [jednostka ug/m3]);(benzen [jednostka ug/m3]);(tlenki azotu [jednostka ug/m3]);(tlenek azotu [jednostka ug/m3]);(pył zawieszony PM10 [jednostka ug/m3])
2021-11-24 04:00;30.2;27.5;0.4; ;32.9;3.5;35.4
2021-11-24 05:00;30.1;26.1;0.4; ;40.0;9.1;35.3
2021-11-24 06:00;28.3;19.7;0.4; ;28.0;5.4;33.0
2021-11-24 07:00;26.5;26.7;0.5; ;43.5;11.0;31.1
2021-11-24 08:00;22.7;32.6;0.5; ;58.7;17.1;27.6
2021-11-24 09:00;19.4;29.4;0.4; ;53.7;15.9;25.4
2021-11-24 10:00;16.8;36.2;0.5; ;82.5;30.3;23.8
2021-11-24 11:00;14.1;38.8;0.5; ;104.8;43.2;23.7
2021-11-24 12:00;8.7; ;0.4;   ;21.6;;
2021-11-24 13:00;7.2;45.2;0.4; ;119.2;48.4;19.0
2021-11-24 14:00;7.2;41.6;0.4; ;116.6;49.1;16.6
2021-11-24 15:00;8.8;44.0;0.5; ;108.4;42.1;17.9
2021-11-24 16:00;14.7;58.6;0.6; ;141.0;53.8;23.8
2021-11-24 17:00;23.1;55.3;0.5; ;82.9;18.0;32.9
2021-11-24 18:00;31.0;51.5;0.6; ;69.9;12.0;41.0
2021-11-24 19:00;35.7;32.3;0.5; ;51.8;12.8;44.0
2021-11-24 20:00;35.3;23.8;0.5; ;34.5;7.0;42.5
2021-11-24 21:00;35.9;20.7;0.4; ;28.3;5.0;43.1
2021-11-24 22:00;41.4;23.4;0.5; ;30.7;4.8;49.2
2021-11-24 23:00;45.0;27.1;0.6; ;34.6;4.9;53.4
2021-11-25 00:00;48.6;36.2;0.6; ;58.7;14.7;59.1
2021-11-25 01:00;44.7;23.1;0.6; ;30.4;4.7;52.1
2021-11-25 02:00;44.9;23.7;0.6; ;31.2;4.9;51.9
2021-11-25 03:00;53.6;26.8;0.8; ;47.0;13.2;61.8
2021-11-25 04:00;39.1;20.2;0.6; ;44.2;15.7;45.7
2021-11-25 05:00;27.4;12.0;0.3; ;14.2;1.4;32.6
2021-11-25 06:00;24.8;14.3;0.3; ;17.8;2.3;30.3
2021-11-25 07:00;23.0;37.6;0.4; ;74.2;23.9;30.1
2021-11-25 08:00;22.9;45.2;0.5; ;108.1;41.1;32.3
2021-11-25 09:00;21.3;16.8;0.3; ;28.9;7.9;27.8
2021-11-25 10:00;18.0;12.3;0.3; ;20.5;5.4;24.9
2021-11-25 11:00;16.2; ;0.3;   ;24.5;;
2021-11-25 12:00;14.5;9.0;0.3; ;18.6;6.3;20.9
2021-11-25 13:00;13.6;12.2;0.3; ;25.6;8.8;20.0
2021-11-25 14:00;12.8;11.1;0.3; ;18.4;4.8;17.9
2021-11-25 15:00;14.1;15.5;0.3; ;25.0;6.2;19.0
2021-11-25 16:00;17.6;19.1;0.5; ;31.0;7.8;23.5
2021-11-25 17:00;19.5;20.8;0.4; ;31.4;6.9;25.3
2021-11-25 18:00;21.5;17.3;0.4; ;25.6;5.4;27.6
2021-11-25 19:00;21.8;18.5;0.4; ;28.6;6.6;27.9
2021-11-25 20:00;24.4;23.3;0.4; ;32.6;6.1;30.4
2021-11-25 21:00;21.3;20.5;0.4; ;29.5;5.9;27.1
2021-11-25 22:00;25.2;22.1;0.4; ;28.1;3.9;30.8
2021-11-25 23:00;28.1;23.9;0.4; ;29.0;3.3;35.1
2021-11-26 00:00;28.0;22.9;0.4; ;28.6;3.7;34.9
2021-11-26 01:00;28.5;19.5;0.4; ;23.4;2.6;35.1
2021-11-26 02:00;27.5;17.6;0.4; ;22.8;3.4;33.7
2021-11-26 03:00;29.3;19.0;0.4; ;28.6;6.2;35.4
2021-11-26 04:00;29.7;27.3;0.5; ;45.1;11.6;36.4
2021-11-26 05:00;33.4;45.0;0.5; ;95.1;32.8;42.9
2021-11-26 06:00;33.4;40.7;0.7; ;160.7;78.5;43.3
2021-11-26 07:00;37.8;59.3;1.1; ;369.2;202.6;50.6
2021-11-26 08:00;45.8;65.4;1.1; ;367.1;197.2;61.1
2021-11-26 09:00;52.1;46.5;1.1; ;341.5;192.9;72.2
2021-11-26 10:00;53.3;63.6;1.2; ;369.3;199.8;75.4
2021-11-26 11:00;35.6;57.4;0.8; ;209.2;99.2;50.9
2021-11-26 12:00;43.9;40.8;0.9; ;223.0;119.2;62.3
2021-11-26 13:00;40.3;57.0;0.8; ;237.6;118.0;55.8
2021-11-26 14:00;38.5;46.8;0.9; ;224.7;116.3;54.1
2021-11-26 15:00;39.8;55.9;1.0; ;269.9;139.9;54.9
2021-11-26 16:00;45.4;59.5;1.2; ;298.0;155.9;59.0
2021-11-26 17:00;56.4;68.4;1.1;3.0;281.0;139.0;73.1
2021-11-26 18:00;74.8;67.0;1.2;4.5;291.6;146.9;90.1
2021-11-26 19:00;75.1;50.5;1.1;5.1;154.5;68.0;86.2
2021-11-26 20:00;67.8;48.8;1.1;5.3;198.6;97.9;77.7
2021-11-26 21:00;71.3;46.4;1.2;5.4;197.2;98.5;80.9
2021-11-26 22:00;65.6;38.7;1.0;5.4;136.6;64.0;74.6
2021-11-26 23:00;63.5;43.6;1.3;5.4;167.6;81.1;71.9
2021-11-27 00:00;38.2;35.4;0.8;5.4;94.6;38.6;44.2
2021-11-27 01:00;8.4;13.1;0.3;4.7;15.2;1.4;12.0
2021-11-27 02:00;5.8;9.8;0.3;4.1;12.4;1.7;9.1
2021-11-27 03:00;14.7;17.5;0.4;3.6;24.0;4.2;18.4
2021-11-27 04:00;18.0;31.6;0.5;3.7;39.6;5.3;21.8
2021-11-27 05:00;14.6;35.1;0.6;3.9;51.1;10.5;18.2
2021-11-27 06:00;13.8;30.1;0.5;3.8;43.4;8.7;17.3
2021-11-27 07:00;14.1;25.4;0.5;3.7;54.0;18.7;17.7
2021-11-27 08:00;17.0;25.0;0.4;3.4;62.1;24.2;21.2
2021-11-27 09:00;18.3;27.2;0.4;3.1;72.2;29.5;23.3
2021-11-27 10:00;19.4;28.7;0.4;2.7;74.6;30.0;25.7
2021-11-27 11:00;19.8;35.7;0.5;2.7;83.8;31.5;26.8
2021-11-27 12:00;17.6;32.1;0.4;2.5;82.1;32.7;24.7
2021-11-27 13:00;19.0;38.4;0.5;2.3;93.7;36.2;26.5
2021-11-27 14:00;26.6;30.0;0.6;2.7;56.0;17.0;32.9
2021-11-27 15:00;23.3;20.9;0.5;3.1;38.2;11.3;28.8
2021-11-27 16:00;17.1;17.2;0.4;2.9;33.9;10.9;21.9
2021-11-27 17:00;20.8;17.7;0.4;2.7;29.8;7.9;25.3
2021-11-27 18:00;22.1;20.0;0.5;2.8;30.4;6.8;26.6
2021-11-27 19:00;23.8;23.9;0.5;2.8;41.6;11.6;28.6
2021-11-27 20:00;21.4;19.5;0.4;2.8;34.1;9.5;26.0
2021-11-27 21:00;23.7;20.8;0.4;2.7;37.5;10.9;29.1
2021-11-27 22:00;23.2;23.5;0.5;2.7;46.6;15.1;28.3
2021-11-27 23:00;25.4;29.8;0.5;2.6;58.8;19.0;30.9
2021-11-28 00:00;26.7;32.5;0.5;2.6;64.8;21.1;32.8
2021-11-28 01:00;26.5;26.0;0.5;2.6;35.1;5.9;31.5
2021-11-28 02:00;21.7;27.1;0.4;2.6;50.4;15.2;26.7
2021-11-28 03:00;20.5;28.3;0.5;2.5;42.3;9.2;25.2
2021-11-28 04:00;26.2;33.8;0.6;2.4;80.4;30.5;32.7
2021-11-28 05:00;34.4;33.9;0.7;2.5;78.7;29.3;40.1
2021-11-28 06:00;39.6;32.6;0.7;2.9;93.6;39.9;46.0
2021-11-28 07:00;42.3;29.6;0.8;3.0;78.6;32.0;49.7
2021-11-28 08:00;47.3;29.7;0.9;3.3;97.9;44.5;55.2
2021-11-28 09:00;50.9;28.0;0.9;3.6;109.8;53.4;58.5
2021-11-28 10:00;53.0;28.4;0.9;3.9;117.5;58.2;61.1
2021-11-28 11:00;32.7;31.0;0.7;4.0;93.0;40.5;40.6
2021-11-28 12:00;39.2;31.9;0.7;3.8;111.2;51.8;47.1
2021-11-28 13:00;46.5;35.6;0.8;4.2;118.9;54.4;55.7
2021-11-28 14:00;49.3;32.0;0.9;4.2;138.3;69.5;59.2
2021-11-28 15:00;63.3;38.8;1.1;4.6;146.9;70.7;73.1
2021-11-28 16:00;78.5;38.0;1.3;5.7;147.8;71.8;89.3
2021-11-28 17:00;76.4;33.2;1.3;5.5;153.2;78.4;86.6
2021-11-28 18:00;67.1;42.9;1.1;5.8;148.9;69.3;76.9
2021-11-28 19:00;66.1;38.3;1.1;5.6;161.6;80.6;75.7
2021-11-28 20:00;58.6;38.6;1.0;5.6;143.3;68.5;65.2
2021-11-28 21:00;47.6;39.9;1.0;5.6;163.2;80.6;53.5
2021-11-28 22:00;48.8;33.2;1.0;5.6;151.4;77.2;54.8
2021-11-28 23:00;35.2;21.6;0.7;5.4;63.9;27.6;40.1
2021-11-29 00:00;31.4;26.7;0.8;5.1;55.3;18.7;36.0
2021-11-29 01:00;35.3;28.7;0.9;5.0;72.7;28.7;40.1
2021-11-29 02:00;28.4;14.2;0.6;4.8;20.3;4.0;32.6
2021-11-29 03:00;28.8;10.8;0.5;4.5;15.5;3.0;33.1
2021-11-29 04:00;27.4;19.9;0.6;4.2;26.3;4.2;31.7
2021-11-29 05:00;23.1;22.6;0.6;4.3;35.7;8.5;27.1
2021-11-29 06:00;19.4;22.8;0.6;4.2;51.7;18.9;23.3
2021-11-29 07:00;18.4;28.0;0.6;4.0;91.3;41.4;22.3
2021-11-29 08:00;19.5;37.0;0.7;3.8;118.7;53.4;23.6
2021-11-29 09:00;19.9;33.8;0.6;3.7;118.4;55.3;24.3
2021-11-29 10:00;17.3;32.8;0.6;3.6;107.0;48.5;21.2
2021-11-29 11:00;18.8;32.0;0.6;3.6;119.3;57.1;22.7
2021-11-29 12:00;19.2;32.7;0.6;3.5;102.9;45.9;23.1
2021-11-29 13:00;21.5;31.4;0.6;3.4;101.1;45.6;25.7
2021-11-29 14:00;21.6;33.4;0.6;3.3;110.4;50.3;25.8
2021-11-29 15:00;21.8;35.1;0.6;3.1;109.2;48.4;25.9
2021-11-29 16:00;22.1;31.0;0.7;3.0;130.1;64.8;26.1
2021-11-29 17:00;18.8;32.3;0.6;3.1;115.4;54.4;22.7
2021-11-29 18:00;17.2;34.6;0.4;2.9;92.4;37.8;21.1
2021-11-29 19:00;16.9;24.9;0.4;2.6;64.8;26.1;20.6
2021-11-29 20:00;20.4;19.4;0.4;2.3;54.2;22.8;25.9
2021-11-29 21:00;23.6;19.5;0.4;2.0;47.2;18.1;32.7
2021-11-29 22:00;16.0;16.8;0.4;1.9;38.0;13.8;20.1
2021-11-29 23:00;19.7;17.5;0.4;1.8;32.6;9.8;24.4
2021-11-30 00:00;22.1;16.5;0.3;2.1;26.5;6.5;27.3
2021-11-30 01:00;18.6;11.1;0.3;1.6;16.8;3.7;23.3
2021-11-30 02:00;16.6;11.0;0.3;1.5;14.5;2.3;20.8
2021-11-30 03:00;18.1;11.5;0.3;1.4;15.5;2.6;22.1
2021-11-30 04:00;16.8;11.1;0.3;1.3;15.6;3.0;21.3
2021-11-30 05:00;14.7;13.0;0.3;1.3;28.2;9.9;18.7
2021-11-30 06:00;12.9;16.1;0.3;1.2;38.1;14.4;17.2
2021-11-30 07:00;15.2;27.2;0.4;1.2;96.2;45.1;19.4
2021-11-30 08:00;14.5;30.2;0.4;1.4;109.8;52.0;18.5
2021-11-30 09:00;13.9;35.7;0.4;1.4;102.8;43.9;17.8
2021-11-30 10:00;12.0;26.6;0.4;1.5;96.7;45.9;15.9
2021-11-30 11:00;12.6;31.9;0.4;1.4;105.1;47.8;19.6
2021-11-30 12:00;15.4;25.8;0.4;1.5;76.5;33.1;26.7
2021-11-30 13:00;;;;;;;
2021-11-30 14:00;;;;;;;
2021-11-30 15:00;0.4;    ;;;;;
2021-11-30 16:00;11.4; ;0.5;2.4;  ;18.7;
2021-11-30 17:00;13.1; ;0.5;2.4;  ;18.8;
2021-11-30 18:00;13.3; ;0.4;2.1;  ;17.8;
2021-11-30 19:00;15.7; ;0.4;2.2;  ;20.0;
2021-11-30 20:00;12.9; ;0.4;2.0;  ;16.8;
2021-11-30 21:00;10.2; ;0.4;1.9;  ;13.7;
2021-11-30 22:00;8.5; ;0.4;1.8;  ;12.0;
2021-11-30 23:00;6.8; ;0.4;1.7;  ;10.2;
2021-12-01 00:00;6.4; ;0.3;1.5;  ;9.8;
2021-12-01 01:00;5.2; ;0.3;1.3;  ;8.5;
2021-12-01 02:00;4.9; ;0.3;1.1;  ;8.2;
2021-12-01 03:00;6.2; ;0.3;1.0;  ;9.7;
2021-12-01 04:00;5.2; ;0.2;0.9;  ;8.7;
2021-12-01 05:00;4.6; ;0.2;0.8;  ;8.1;
2021-12-01 06:00;5.1; ;0.2;0.7;  ;8.7;
2021-12-01 07:00;6.0; ;0.3;0.8;  ;9.7;
2021-12-01 08:00;7.9;50.4;0.4;0.9;165.1;75.0;11.7
2021-12-01 09:00;10.8;43.9;0.5;1.4;154.8;72.4;14.8
2021-12-01 10:00;13.2;43.3;0.4;1.4;115.5;47.2;17.7
2021-12-01 11:00;14.5;37.4;0.5;1.5;127.5;58.9;18.9
2021-12-01 12:00;16.4;24.9;0.4;1.6;62.2;24.4;21.1
2021-12-01 13:00;14.1;23.6;0.4;1.6;90.5;43.8;18.4
2021-12-01 14:00;12.4;28.6;0.4;1.7;78.2;32.5;19.3
2021-12-01 15:00;13.5;38.3;0.5;1.8;64.0;16.8;22.2
2021-12-01 16:00;11.8;26.9;0.4;2.0;47.1;13.2;16.4
2021-12-01 17:00;10.8;26.6;0.4;2.0;40.5;9.1;14.9
2021-12-01 18:00;9.6;15.3;0.3;1.9;24.9;6.2;13.4
2021-12-01 19:00;11.9;18.7;0.5;2.0;29.5;7.1;15.9
2021-12-01 20:00;9.4;13.3;0.3;1.9;19.4;4.0;13.3
2021-12-01 21:00;7.3;12.9;0.3;1.7;18.9;3.9;10.9
2021-12-01 22:00;6.5;9.2;0.3;1.5;14.4;3.4;9.9
2021-12-01 23:00;8.5;8.0;0.3;1.4;12.0;2.7;12.1
2021-12-02 00:00;9.3;6.9;0.3;1.3;11.0;2.7;13.6
2021-12-02 01:00;10.7;6.6;0.2;1.2;7.9;0.8;15.4
2021-12-02 02:00;11.9;6.1;0.2;1.2;6.7;0.4;16.8
2021-12-02 03:00;12.4;7.0;0.3;1.2;8.5;1.0;17.5
2021-12-02 04:00;12.4;8.7;0.3;1.3;9.9;0.8;17.6
2021-12-02 05:00;13.1;10.2;0.3;1.4;11.8;1.0;18.0
2021-12-02 06:00;12.1;10.4;0.3;1.4;13.2;1.8;17.2
2021-12-02 07:00;10.8;17.6;0.3;1.5;26.8;6.0;16.7
2021-12-02 08:00;11.8;21.9;0.4;1.6;36.5;9.5;17.8
2021-12-02 09:00;12.7;26.4;0.3;1.7;38.6;7.9;19.0
2021-12-02 10:00;12.3;22.1;0.3;1.8;34.2;7.9;18.4
2021-12-02 11:00;11.3;24.5;0.4;1.8;44.9;13.4;18.2
2021-12-02 12:00;12.0;24.7;0.4;1.9;39.7;9.9;18.4
2021-12-02 13:00;10.1;22.9;0.3;1.8;38.1;10.0;15.4
2021-12-02 14:00;12.8;27.6;0.4;1.9;50.0;14.6;20.0
2021-12-02 15:00;14.3;31.7;0.5;1.9;67.1;23.1;22.0
2021-12-02 16:00;21.9;45.4;0.6;2.1;76.7;20.4;29.5
2021-12-02 17:00;25.4;44.1;0.6;2.6;73.8;19.4;33.2
2021-12-02 18:00;25.1;40.1;0.6;2.7;80.0;26.1;34.4
2021-12-02 19:00;28.9;41.6;0.7;2.8;103.2;40.2;38.5
2021-12-02 20:00;31.6;42.4;0.6;3.0;72.8;19.9;37.2
2021-12-02 21:00;34.3;45.6;0.6;3.2;65.8;13.2;40.1
2021-12-02 22:00;32.9;46.6;0.7;3.2;79.5;21.5;39.0
2021-12-02 23:00;37.9;32.4;0.6;3.3;46.8;9.4;44.3
2021-12-03 00:00;19.2;18.7;0.4;3.1;26.0;4.8;24.7
2021-12-03 01:00;15.8;15.4;0.4;2.5;19.6;2.7;22.0
2021-12-03 02:00;10.4;14.3;0.3;2.2;17.8;2.3;17.7
2021-12-03 03:00;9.6;15.5;0.3;1.8;18.5;2.0;15.3
2021-12-03 04:00;10.6;16.3;0.3;1.7;18.9;1.7;16.3
2021-12-03 05:00;9.9;18.7;0.3;1.5;26.1;4.8;16.9
2021-12-03 06:00;9.0;27.2;0.3;1.3;43.9;11.0;18.0
2021-12-03 07:00;11.1;35.1;0.4;1.2;71.7;24.0;18.6
2021-12-03 08:00;10.4;44.3;0.4;1.3;97.8;34.9;18.2
2021-12-03 09:00;10.2;38.1;0.4;1.3;105.4;44.0;19.8
2021-12-03 10:00;10.6;38.7;0.4;1.3;89.9;33.5;19.6
2021-12-03 11:00;10.9;36.8;0.4;1.3;82.6;29.9;18.4
2021-12-03 12:00;10.1; ;0.4;1.3;  ;18.4;
2021-12-03 13:00;10.7;31.1;0.4;1.3;84.5;34.9;19.1
2021-12-03 14:00;10.2;36.7;0.5;2.7;104.6;44.4;18.6
2021-12-03 15:00;15.3;42.8;0.5;3.1;104.1;40.1;24.9
2021-12-03 16:00;21.6;52.3;0.6;3.3;112.9;39.7;31.2
2021-12-03 17:00;26.0;49.3;0.7;3.8;84.1;22.8;35.1
2021-12-03 18:00;29.7;42.0;0.5;3.4;60.8;12.3;39.4
2021-12-03 19:00;45.8;56.1;0.7;3.8;80.9;16.2;58.5
2021-12-03 20:00;31.9;42.1;0.6;3.8;52.0;6.4;39.9
2021-12-03 21:00;44.9;46.6;0.7;4.2;59.9;8.7;54.1
2021-12-03 22:00;45.1;37.5;0.7;4.1;54.7;11.3;53.7
2021-12-03 23:00;40.8;36.0;0.6;4.1;43.0;4.5;47.9
2021-12-04 00:00;36.9;35.9;0.6;4.0;41.9;3.9;43.7
2021-12-04 01:00;35.2;30.2;0.6;3.9;34.4;2.7;42.0
2021-12-04 02:00;28.7;20.9;0.5;3.8;23.1;1.4;33.9
2021-12-04 03:00;17.7;14.9;0.4;3.4;17.0;1.4;22.3
2021-12-04 04:00;12.8;11.8;0.3;2.9;14.9;2.0;17.0
2021-12-04 05:00;10.9;10.0;0.3;2.5;11.7;1.2;14.8
2021-12-04 06:00;9.9;11.1;0.3;2.2;14.2;2.0;13.8
2021-12-04 07:00;8.8;10.4;0.3;1.9;13.2;1.8;12.6
2021-12-04 08:00;9.8;13.1;0.3;1.8;18.2;3.3;14.1
2021-12-04 09:00;10.5;15.9;0.3;1.7;23.6;5.1;15.1
2021-12-04 10:00;9.6;12.0;0.3;1.6;22.0;6.6;14.6
2021-12-04 11:00;9.9;13.4;0.3;1.6;27.8;9.4;16.3
2021-12-04 12:00;9.6;14.9;0.4;1.7;26.0;7.2;15.0
2021-12-04 13:00;11.1;17.9;0.4;1.7;39.5;14.2;16.9
2021-12-04 14:00;11.5;9.5;0.4;1.7;15.7;4.0;16.5
2021-12-04 15:00;13.5;13.5;0.4;1.6;24.4;7.1;18.8
2021-12-04 16:00;18.0;16.8;0.5;1.9;25.2;5.5;23.3
2021-12-04 17:00;22.4;20.4;0.5;2.1;27.9;4.9;27.7
2021-12-04 18:00;20.7;18.8;0.5;2.4;25.7;4.5;25.5
2021-12-04 19:00;20.4;16.4;0.5;2.3;24.7;5.4;25.2
2021-12-04 20:00;22.6;17.6;0.5;2.4;23.9;4.1;27.2
2021-12-04 21:00;22.5;15.4;0.5;2.4;21.1;3.7;27.1
2021-12-04 22:00;21.2;12.9;0.4;2.3;19.9;4.5;25.6
2021-12-04 23:00;22.7;14.6;0.5;2.2;20.2;3.7;27.4
2021-12-05 00:00;21.0;13.7;0.5;2.2;22.0;5.5;25.6
2021-12-05 01:00;18.0;10.2;0.4;2.0;12.9;1.7;22.3
2021-12-05 02:00;16.5;11.6;0.4;1.9;17.3;3.7;20.8
2021-12-05 03:00;14.7;11.0;0.4;1.9;18.7;5.0;19.4
2021-12-05 04:00;12.3;7.6;0.4;1.8;11.8;2.8;16.9
2021-12-05 05:00;11.1;6.6;0.4;1.7;11.1;2.9;14.9
2021-12-05 06:00;12.6;6.1;0.4;1.5;13.1;4.6;16.5
2021-12-05 07:00;15.4;6.9;0.4;1.6;13.9;4.6;19.5
2021-12-05 08:00;18.7;9.1;0.3;1.6;17.9;5.7;23.2
2021-12-05 09:00;18.9;10.5;0.4;1.7;20.7;6.7;23.5
2021-12-05 10:00;29.3;14.0;0.4;1.9;20.4;4.2;35.2
2021-12-05 11:00;20.3;23.8;0.5;2.8;59.0;23.0;24.7
2021-12-05 12:00;17.5;17.8;0.5;2.5;45.8;18.3;21.6
2021-12-05 13:00;16.9;10.9;0.5;2.6;27.3;10.7;20.9
2021-12-05 14:00;25.7;18.2;0.5;2.7;35.4;11.2;30.8
2021-12-05 15:00;31.6;27.5;0.6;3.1;41.3;9.0;37.8
2021-12-05 16:00;30.0;25.7;0.6;3.1;41.6;10.4;34.4
2021-12-05 17:00;38.1;31.7;0.7;3.3;51.4;12.9;43.2
2021-12-05 18:00;41.4;31.5;0.7;3.9;50.9;12.7;46.9
2021-12-05 19:00;39.7;32.1;0.7;3.9;52.7;13.4;46.0
2021-12-05 20:00;48.8;33.5;0.8;4.2;53.5;13.1;55.9
2021-12-05 21:00;40.4;27.2;0.7;4.2;41.7;9.5;46.2
2021-12-05 22:00;37.8;22.3;0.6;4.1;30.6;5.4;43.1
2021-12-05 23:00;39.6;19.8;0.7;4.1;28.6;5.7;44.7
2021-12-06 00:00;32.9;17.5;0.6;4.1;24.5;4.6;37.5
2021-12-06 01:00;25.1;19.5;0.6;3.7;29.5;6.5;29.4
2021-12-06 02:00;26.8;18.6;0.6;3.5;30.6;7.8;31.3
2021-12-06 03:00;40.3;23.4;0.7;3.6;39.2;10.4;45.4
2021-12-06 04:00;40.3;27.9;0.8;3.7;52.4;16.0;45.3
2021-12-06 05:00;67.8;32.0;1.0;4.0;86.6;35.7;74.3
2021-12-06 06:00;78.5;30.0;1.2;4.9;122.4;60.4;86.1
2021-12-06 07:00;76.2;39.1;1.4;5.5;239.1;130.8;83.7
2021-12-06 08:00;67.9;44.7;1.3;5.6;277.4;152.1;75.2
2021-12-06 09:00;64.6;39.8;1.3;5.7;302.6;171.8;72.9
2021-12-06 10:00;57.2;37.7;1.1;5.9;243.1;134.3;64.9
2021-12-06 11:00;53.4;42.8;1.1;5.6;243.0;130.9;60.7
2021-12-06 12:00;58.5;49.3;1.3;5.7;312.7;172.2;65.6
2021-12-06 13:00;60.7;47.6;1.3;6.0;296.4;162.6;68.1
2021-12-06 14:00;58.3;37.3;1.2;6.1;259.1;145.0;65.8
2021-12-06 15:00;54.5;34.0;1.4;6.3;276.6;158.6;61.2
2021-12-06 16:00;47.7;40.9;1.3;6.2;247.5;135.1;53.5
2021-12-06 17:00;46.5;36.1;1.2;6.2;216.4;117.9;52.0
2021-12-06 18:00;51.9;32.1;1.2;6.3;183.7;99.1;57.8
2021-12-06 19:00;47.6;28.0;1.0;6.3;130.4;67.0;53.2
2021-12-06 20:00;49.3;27.2;1.0;6.2;112.3;55.6;55.0
2021-12-06 21:00;42.1;26.7;0.9;5.9;103.8;50.4;47.4
2021-12-06 22:00;36.2;23.3;0.8;5.5;87.8;42.2;41.0
2021-12-06 23:00;32.4;19.8;0.6;5.2;56.3;23.9;37.5
2021-12-07 00:00;29.4;18.0;0.6;4.7;54.0;23.6;33.9
2021-12-07 01:00;28.5;13.5;0.5;4.4;24.2;7.0;33.0
2021-12-07 02:00;27.1;10.8;0.5;4.2;18.5;5.0;31.4
2021-12-07 03:00;25.5;12.7;0.5;3.7;19.6;4.5;30.3
2021-12-07 04:00;25.8;14.4;0.5;3.5;26.5;7.9;30.1
2021-12-07 05:00;26.5;15.2;0.5;3.3;49.4;22.4;31.6
2021-12-07 06:00;30.1;21.9;0.5;3.1;96.0;48.4;36.4
2021-12-07 07:00;33.6;28.5;0.6;3.1;155.3;82.9;40.2
2021-12-07 08:00;39.1;23.0;0.7;3.3;182.8;104.5;45.9
2021-12-07 09:00;38.3;24.9;0.7;3.4;190.3;108.2;45.9
2021-12-07 10:00;33.2;26.5;0.6;3.4;170.7;94.3;39.2
2021-12-07 11:00;32.8;39.2;0.7;3.4;207.4;109.9;38.4
2021-12-07 12:00;32.3;33.9;0.8;3.5;211.2;115.9;38.0
2021-12-07 13:00;37.8;22.4;0.6;3.9;147.4;81.7;43.4
2021-12-07 14:00;33.8;29.5;0.6;3.6;166.7;89.7;38.8
2021-12-07 15:00;35.1;38.6;0.7;3.6;191.4;99.9;40.3
2021-12-07 16:00;38.0;21.6;0.8;3.6;166.2;94.5;43.5
2021-12-07 17:00;40.8;33.8;0.7;3.8;151.1;76.6;46.5
2021-12-07 18:00;37.4;27.8;0.6;3.8;141.6;74.4;42.7
2021-12-07 19:00;31.8;30.0;0.7;3.7;144.5;74.8;36.7
2021-12-07 20:00;27.6;24.2;0.6;3.5;100.4;49.8;32.2
2021-12-07 21:00;31.6;25.8;0.6;3.3;96.3;46.1;36.6
2021-12-07 22:00;29.1;24.2;0.5;3.1;85.4;40.0;34.1
2021-12-07 23:00;29.4;23.1;0.5;3.0;71.4;31.6;35.5
2021-12-08 00:00;31.3;19.0;0.4;2.8;40.8;14.2;37.8
2021-12-08 01:00;26.5;11.2;0.4;2.5;23.1;7.8;33.1
2021-12-08 02:00;25.2;10.0;0.3;2.2;16.7;4.3;30.8
2021-12-08 03:00;24.2;10.5;0.3;2.1;18.5;5.2;30.1
2021-12-08 04:00;25.2;9.3;0.3;1.9;18.5;6.1;32.1
2021-12-08 05:00;26.1;10.8;0.4;1.8;26.6;10.4;33.0
2021-12-08 06:00;23.7;19.7;0.5;1.7;49.4;19.4;35.4
2021-12-08 07:00;22.3;34.7;0.6;1.7;118.3;54.7;34.3
2021-12-08 08:00;25.6;35.6;0.7;1.9;173.7;90.3;38.7
2021-12-08 09:00;27.9;37.6;0.6;2.2;154.9;76.7;41.2
2021-12-08 10:00;30.5;43.4;0.7;2.3;178.6;88.4;44.6
2021-12-08 11:00;31.3;39.8;0.6;2.5;164.0;81.2;45.3
2021-12-08 12:00;33.1;40.3;0.6;2.5;165.1;81.6;48.2
2021-12-08 13:00;35.1;34.8;0.5;2.7;124.2;58.4;48.4
2021-12-08 14:00;36.4;34.9;0.6;2.7;153.1;77.2;51.5
2021-12-08 15:00;36.6;51.5;0.7;2.8;193.4;92.8;50.3
2021-12-08 16:00;40.5;56.4;1.0;3.0;240.0;120.0;52.5
2021-12-08 17:00;46.8;56.1;0.8;3.5;175.7;78.2;60.8
2021-12-08 18:00;51.1;40.2;0.6;3.8;87.4;30.8;62.0
2021-12-08 19:00;51.4;42.6;0.7;3.8;138.7;62.8;67.5
2021-12-08 20:00;52.7;37.5;0.7;4.0;106.1;44.8;64.8
2021-12-08 21:00;36.0;25.1;0.5;3.8;56.6;20.6;45.8
2021-12-08 22:00;32.5;21.8;0.4;3.3;46.3;16.0;39.6
2021-12-08 23:00;28.0;17.1;0.4;3.2;33.8;10.9;34.6
2021-12-09 00:00;25.1;13.3;0.3;2.8;23.9;6.9;30.4
2021-12-09 01:00;24.3;8.5;0.3;2.5;13.4;3.2;29.0
2021-12-09 02:00;25.3;8.7;0.3;2.4;12.1;2.2;29.8
2021-12-09 03:00;22.7;7.0;0.3;2.3;11.0;2.6;26.9
2021-12-09 04:00;23.6;8.6;0.4;2.2;13.2;3.0;28.1
2021-12-09 05:00;23.2;11.5;0.4;2.3;27.4;10.4;27.9
